,concede,goal,margin,mode,opponent,season
308,0.0,0.0,0.0,H,West Ham United,2017
309,2.0,0.0,-2.0,A,Arsenal,2017
310,2.0,2.0,0.0,H,Watford,2017
311,1.0,1.0,-0.0,A,Leicester City,2017
312,1.0,0.0,-1.0,A,Southampton,2017
313,3.0,2.0,-1.0,H,Manchester City,2017
314,1.0,0.0,-1.0,A,Huddersfield Town,2017
315,4.0,0.0,-4.0,H,Chelsea,2017
316,1.0,1.0,-0.0,A,Tottenham Hotspur,2017
317,2.0,2.0,0.0,H,Newcastle United,2017
318,0.0,0.0,0.0,H,Crystal Palace,2017
319,1.0,0.0,-1.0,A,Swansea City,2017
320,0.0,0.0,-0.0,A,Liverpool,2017
321,2.0,1.0,-1.0,H,Manchester United,2017
322,3.0,1.0,-2.0,A,Stoke City,2017
323,0.0,0.0,0.0,H,Everton,2017
324,1.0,1.0,0.0,H,Arsenal,2017
325,2.0,1.0,-1.0,A,West Ham United,2017
326,0.0,2.0,2.0,H,Brighton and Hove Albion,2017
327,1.0,1.0,-0.0,A,Everton,2017
328,3.0,0.0,-3.0,A,Manchester City,2017
329,3.0,2.0,-1.0,H,Southampton,2017
330,3.0,0.0,-3.0,A,Chelsea,2017
331,2.0,1.0,-1.0,H,Huddersfield Town,2017
332,1.0,0.0,-1.0,A,Watford,2017
333,4.0,1.0,-3.0,H,Leicester City,2017
334,2.0,1.0,-1.0,A,AFC Bournemouth,2017
335,2.0,1.0,-1.0,H,Burnley,2017
336,1.0,1.0,0.0,H,Swansea City,2017
337,0.0,1.0,1.0,A,Manchester United,2017
338,2.0,2.0,0.0,H,Liverpool,2017
339,0.0,1.0,1.0,A,Newcastle United,2017
340,0.0,1.0,1.0,H,Tottenham Hotspur,2017
341,2.0,0.0,-2.0,A,Crystal Palace,2017
